Alpha,Cl,Cd,cm
-1.507,0.2478,0.0104,-0.12717249914059814
-1.5,0.24857142857142858,0.010396571428571429,-0.1272
-1.0,0.30467357142857143,0.010147228571428572,-0.1293
-0.504,0.3603,0.0099,-0.13108485973597359
-0.5,0.3607520772727273,0.009899582954545455,-0.1311
0.0,0.4145,0.009850000000000001,-0.133
0.5,0.4682479227272727,0.009800417045454545,-0.1347
0.504,0.4687,0.0098,-0.13471429913824715
1.0,0.5228430571428572,0.009898891428571428,-0.1364
1.5,0.5774491428571429,0.009998628571428572,-0.138
1.507,0.5782,0.01,-0.1380220006875215
2.0,0.6347602857142858,0.010245914285714286,-0.1396
2.5,0.6921025714285715,0.010495228571428572,-0.1411
2.51,0.6932,0.0105,-0.14112487681906727
3.0,0.7490601142857143,0.0105,-0.1424
3.5,0.8060100228571428,0.0105,-0.1437
3.512,0.8074,0.0105,-0.14372685079074032
4.0,0.86392632,0.010451354285714285,-0.1448
4.5,0.9218736,0.010401485714285714,-0.1456
4.515,0.9236,0.0104,-0.14556722438688977
5.0,0.9793788457142857,0.010641885714285714,-0.1445
5.518,1.0389,0.0109,-0.143154268362553
6.0,1.0818179428571428,0.011284914285714286,-0.1419
6.5,1.126316,0.011684,-0.1403
6.52,1.1281,0.0117,-0.14021571100917432
7.0,1.1746372,0.0117,-0.1382
7.5,1.223176,0.0117,-0.1362
7.523,1.2254,0.0117,-0.13600756013745702
8.0,1.2721908000000002,0.012461600000000001,-0.132
8.5,1.321172285714286,0.013258857142857143,-0.1276
8.526,1.3237,0.0133,-0.12738350515463917
9.0,1.3620718857142857,0.015760342857142857,-0.1234
9.5,1.4025292,0.018354400000000003,-0.1193
9.528,1.4048,0.0185,-0.11906961009174312
10.0,1.4161809142857142,0.020710342857142853,-0.1152
10.5,1.4282532571428572,0.023054971428571432,-0.1115
10.531,1.429,0.0232,-0.11128969072164949
11.0,1.427128,0.031858,-0.1081
11.5,1.4251348571428573,0.041076285714285704,-0.1052
11.534,1.425,0.0417,-0.10502428407789233
12.0,1.4023010285714286,0.0501190857142857,-0.1026
12.5,1.3779568,0.059148400000000004,-0.1
12.536,1.3762,0.0598,-0.09985550458715597
13.0,1.3367208,0.06641068571428572,-0.098
13.5,1.2941184000000001,0.07354434285714284,-0.0969
13.539,1.2908,0.0741,-0.0968922107674685
14.0,1.269962,0.07957399999999999,-0.0968
14.5,1.247389657142857,0.08550359999999999,-0.0973
14.542,1.2455,0.086,-0.09736689576174112
15.0,1.229957142857143,0.09171428571428569,-0.0981
15.5,1.212996,0.09795000000000001,-0.0992
15.544,1.2115,0.0985,-0.099323623853211
16.0,1.2142257142857142,0.10944828571428572,-0.1006
16.5,1.2172188571428573,0.12147074285714288,-0.1023
16.547,1.2175,0.1226,-0.10247846506300115
17.0,1.215014,0.13299599999999995,-0.1042
17.5,1.2122734285714285,0.14445657142857138,-0.1064
17.55,1.212,0.1456,-0.10657938144329897
18.0,1.2025230857142857,0.15525657142857144,-0.1082
18.5,1.1919972,0.16598200000000005,-0.111
18.552,1.1909,0.1671,-0.11134438073394494
19.0,1.1783147428571428,0.17540091428571433,-0.1143
19.5,1.1642469714285715,0.18467965714285714,-0.1179
19.555,1.1627,0.1857,-0.11833986254295534
20.0,1.1482700000000001,0.1931592,-0.1219
20.5,1.1320757142857143,0.2015304,-0.1261
20.558,1.1302,0.2025,-0.12658591065292096
21.0,1.1135248,0.21052880000000002,-0.1303
21.56,1.0924,0.2207,-0.13433530085959888
22.0,1.0750000571428573,0.22889594285714282,-0.1375
22.563,1.0527,0.2394,-0.14149730813287514
23.0,1.0397071999999998,0.2469864,-0.1446
23.566,1.0229,0.2568,-0.14850275071633237
24.0,1.0117682285714285,0.26407679999999994,-0.1515
24.568,0.9972,0.2736,-0.15542252148997138
25.0,0.9827424,0.2816033142857143,-0.1584
25.571,0.9636,0.2922,-0.1622258304696449
26.0,0.9444683999999999,0.30118800000000007,-0.1651
26.574,0.9189,0.3132,-0.16882865329512892
27.576,0.8741,0.3342,-0.17534727793696275
28.0,0.8593622285714285,0.34526388571428573,-0.1781
28.579,0.8392,0.3604,-0.18166210254941279
29.582,0.8057,0.3872,-0.1878279576052707
30.0,0.7914337142857144,0.3979622857142856,-0.1904
